Rank	Species	Gene	Gene Model	Score	Query	Matches	Internal ID
8	Maize	pg12		0.438	Yellow seed coat.	Less yellow than yellow green.	3680
8	Maize	pg12		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3680
8	Maize	pg12		0.000	Yellow seed coat.	Pale green plant.	3680
8	Maize	pg12		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3680
8	Maize	pg12		0.000	Yellow seeds.	Pale green plant.	3680
8	Maize	pg12		0.000	Yellow seeds.	Lighter green seedlings or plants.	3680
8	Maize	pg12		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3680
8	Maize	pg12		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3680
8	Maize	pg12		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3680
8	Maize	pg12		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3680
8	Maize	pg12		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3680
8	Maize	pg12		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3680
8	Maize	pg12		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3680
8	Maize	pg12		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3680
9	Maize	pg11		0.682	Yellow seeds.	Less yellow than yellow green.	3679
9	Maize	pg11		0.438	Yellow seed coat.	Less yellow than yellow green.	3679
9	Maize	pg11		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3679
9	Maize	pg11		0.000	Yellow seed coat.	Pale green plant.	3679
9	Maize	pg11		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3679
9	Maize	pg11		0.000	Yellow seeds.	Pale green plant.	3679
9	Maize	pg11		0.000	Yellow seeds.	Lighter green seedlings or plants.	3679
9	Maize	pg11		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3679
9	Maize	pg11		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3679
9	Maize	pg11		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3679
9	Maize	pg11		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3679
9	Maize	pg11		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3679
9	Maize	pg11		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3679
9	Maize	pg11		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3679
9	Maize	pg11		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3679
10	Maize	pet1		0.682	Yellow seeds.	Less yellow than yellow green.	3678
10	Maize	pet1		0.438	Yellow seed coat.	Less yellow than yellow green.	3678
10	Maize	pet1		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3678
10	Maize	pet1		0.000	Yellow seed coat.	Pale green plant.	3678
10	Maize	pet1		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3678
10	Maize	pet1		0.000	Yellow seeds.	Pale green plant.	3678
10	Maize	pet1		0.000	Yellow seeds.	Lighter green seedlings or plants.	3678
10	Maize	pet1		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3678
10	Maize	pet1		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3678
10	Maize	pet1		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3678
10	Maize	pet1		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3678
10	Maize	pet1		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3678
10	Maize	pet1		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	3678
10	Maize	pet1		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	3678
10	Maize	pet1		0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	3678
11	Maize	oy1	GRMZM2G419806	0.682	Yellow seeds.	Less yellow than yellow green.	1517
11	Maize	oy1	GRMZM2G419806	0.469	Yellow seeds.	Yellow green leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.438	Yellow seed coat.	Less yellow than yellow green.	1517
11	Maize	oy1	GRMZM2G419806	0.419	Yellow seeds.	Yellow seedling, no chlorophyll.	1517
11	Maize	oy1	GRMZM2G419806	0.379	Yellow seeds.	Luteus yellow seedling.	1517
11	Maize	oy1	GRMZM2G419806	0.324	Yellow seeds.	Oil yellow plant.	1517
11	Maize	oy1	GRMZM2G419806	0.301	Yellow seed coat.	Yellow green leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.280	Yellow seeds.	Seedling oily greenish-yellow.	1517
11	Maize	oy1	GRMZM2G419806	0.269	Yellow seed coat.	Yellow seedling, no chlorophyll.	1517
11	Maize	oy1	GRMZM2G419806	0.243	Yellow seed coat.	Luteus yellow seedling.	1517
11	Maize	oy1	GRMZM2G419806	0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	1517
11	Maize	oy1	GRMZM2G419806	0.208	Yellow seed coat.	Oil yellow plant.	1517
11	Maize	oy1	GRMZM2G419806	0.180	Yellow seed coat.	Seedling oily greenish-yellow.	1517
11	Maize	oy1	GRMZM2G419806	0.160	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow green leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.143	Yellow seeds due to absence of brown pigment in seed coat (testa).	Yellow seedling, no chlorophyll.	1517
11	Maize	oy1	GRMZM2G419806	0.129	Yellow seeds due to absence of brown pigment in seed coat (testa).	Luteus yellow seedling.	1517
11	Maize	oy1	GRMZM2G419806	0.123	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Can be weakly expressed in seedling but becomes more apparent as tissue matures.	1517
11	Maize	oy1	GRMZM2G419806	0.111	Yellow seeds due to absence of brown pigment in seed coat (testa).	Oil yellow plant.	1517
11	Maize	oy1	GRMZM2G419806	0.096	Yellow seeds due to absence of brown pigment in seed coat (testa).	Seedling oily greenish-yellow.	1517
11	Maize	oy1	GRMZM2G419806	0.094	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Tissue between the veins is pale green or grayish green, giving the leaf a striped appearance.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Normal green along veins (vascular bundles).	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Tissue between the veins is pale green or grayish green, giving the leaf a striped appearance.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Can be weakly expressed in seedling but becomes more apparent as tissue matures.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Gerry Neuffer, 2010.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Green striped leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Pale green plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seed coat.	Lighter green seedlings or plants.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Normal green along veins (vascular bundles).	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Tissue between the veins is pale green or grayish green, giving the leaf a striped appearance.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Can be weakly expressed in seedling but becomes more apparent as tissue matures.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Gerry Neuffer, 2010.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Green striped leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Pale green plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds.	Lighter green seedlings or plants.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Normal green along veins (vascular bundles).	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Tissue between the veins is pale green or grayish green, giving the leaf a striped appearance.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Can be weakly expressed in seedling but becomes more apparent as tissue matures.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Gerry Neuffer, 2010.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Green striped leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Luteus yellow seedling.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow seedling, no chlorophyll.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Oil yellow plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Seedling oily greenish-yellow.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Yellow green leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Normal green along veins (vascular bundles).	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Tissue between the veins is pale green or grayish green, giving the leaf a striped appearance.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Can be weakly expressed in seedling but becomes more apparent as tissue matures.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Gerry Neuffer, 2010.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Green striped leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Normal green along veins (vascular bundles).	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Gerry Neuffer, 2010.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Green striped leaf.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Luteus yellow seedling.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow seedling, no chlorophyll.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Oil yellow plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Seedling oily greenish-yellow.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Pale green plant.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Lighter green seedlings or plants.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Less yellow than yellow green.	1517
11	Maize	oy1	GRMZM2G419806	0.000	Approximately wild-type anthocyanin levels observed in leaves, stems and other tissues.	Yellow green leaf.	1517
12	Maize	v*-N735		0.682	Yellow seeds.	Less yellow than yellow green.	3702
12	Maize	v*-N735		0.438	Yellow seed coat.	Less yellow than yellow green.	3702
12	Maize	v*-N735		0.296	Yellow seeds.	Seedling white, yellow or palegreen, becomes green, often normal.	3702
12	Maize	v*-N735		0.233	Yellow seeds due to absence of brown pigment in seed coat (testa).	Less yellow than yellow green.	3702
12	Maize	v*-N735		0.190	Yellow seed coat.	Seedling white, yellow or palegreen, becomes green, often normal.	3702
12	Maize	v*-N735		0.101	Yellow seeds due to absence of brown pigment in seed coat (testa).	Seedling white, yellow or palegreen, becomes green, often normal.	3702
12	Maize	v*-N735		0.000	Yellow seed coat.	Pale green plant.	3702
12	Maize	v*-N735		0.000	Yellow seed coat.	Lighter green seedlings or plants.	3702
12	Maize	v*-N735		0.000	Yellow seed coat.	Virescent seedling.	3702
12	Maize	v*-N735		0.000	Yellow seeds.	Pale green plant.	3702
12	Maize	v*-N735		0.000	Yellow seeds.	Lighter green seedlings or plants.	3702
12	Maize	v*-N735		0.000	Yellow seeds.	Virescent seedling.	3702
12	Maize	v*-N735		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Pale green plant.	3702
12	Maize	v*-N735		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Lighter green seedlings or plants.	3702
12	Maize	v*-N735		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Less yellow than yellow green.	3702
12	Maize	v*-N735		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Virescent seedling.	3702
12	Maize	v*-N735		0.000	Leaky allele revealed by spotted seeds in DMACA stain.	Seedling white, yellow or palegreen, becomes green, often normal.	3702
12	Maize	v*-N735		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Pale green plant.	3702
12	Maize	v*-N735		0.000	Yellow seeds due to absence of brown pigment in seed coat (testa).	Lighter green seedlings or plants.	3702
